noise_fraction,n_basis,seed_pair_index,validation_observed_nrmse_seed_mean,test_hidden_nrmse_3d_seed_mean,test_latent_nrmse_radial_seed_mean,test_hidden_nrmse_tangential_seed_mean,effective_degrees_of_freedom_seed_mean,selector_agreement_seed_mean
0.8,35,3,0.7642525590759673,0.7520844371902878,0.6018285636970876,0.8537717725027306,34.240930767091655,0.16666666666666666
0.8,35,4,0.7776414547890299,0.6942204908190405,0.5312216354561868,0.7947443552089379,34.4092467171461,0.3333333333333333
0.8,67,0,0.7518117073026142,0.706299553162009,0.5140790162132306,0.8304782608475532,59.809216736655095,0.6666666666666666
0.8,67,1,0.7592317376215628,0.7119760046521285,0.5641313381245764,0.8049317167279809,61.400349657435584,0.5
0.8,67,2,0.7420088859003916,0.714164887533431,0.5416326798950454,0.8125974459347169,65.30207593397212,0.3333333333333333
0.8,67,3,0.7462109434145594,0.7397567295903656,0.5388172633358759,0.8679952734573039,61.95524795089157,0.5
0.8,67,4,0.7562033001132024,0.6801964512854582,0.4903995301431772,0.7931902763917539,63.14830278672429,0.5833333333333334
0.8,131,0,0.7214296097070795,0.7517785506428226,0.4500120309317843,0.9275231087738874,116.79443214921872,0.8333333333333334
0.8,131,1,0.723075866381998,0.7590584991778644,0.49877086797599696,0.9061546167464529,117.51116573176559,0.5833333333333334
0.8,131,2,0.7173138182169391,0.7095056779983154,0.4823391727102975,0.8314219738199057,122.78069758175803,0.6666666666666666
0.8,131,3,0.7308898489950991,0.7300449357113906,0.4899255143603809,0.8763859203360584,114.80035734393336,0.3333333333333333
0.8,131,4,0.7255464035874329,0.7085104594294632,0.44236252689990985,0.855320668200591,119.66869292143072,0.75
0.8,259,0,0.6926816522056227,0.6902533725908951,0.37025222794813667,0.867576499176188,223.07713434702578,0.75
0.8,259,1,0.6863895003845989,0.6996040932830416,0.3877469782416876,0.8620359215423008,219.52997922172395,0.75
0.8,259,2,0.676957452215936,0.6589989556755649,0.36351812574736314,0.8023974826559969,227.36489008693002,0.5833333333333334
0.8,259,3,0.6936595158410416,0.6985173337914953,0.35915975396712235,0.8809748880924299,223.07302185576336,0.5833333333333334
0.8,259,4,0.697503083549329,0.6764509637238941,0.3574994869519727,0.839497286319462,224.2205135719382,0.16666666666666666
0.8,387,0,0.6887319732265222,0.6980294188636745,0.3469943293235362,0.8864748084329362,319.59890883260806,0.8333333333333334
0.8,387,1,0.6833328240244781,0.7324536488474425,0.363330898156836,0.9160144033872623,320.38808771925585,0.25
0.8,387,2,0.675290424455398,0.6812900611611687,0.3415589932983481,0.839753832389489,327.7556824909237,0.6666666666666666
0.8,387,3,0.6903358515183454,0.7050468083881168,0.3506445034506416,0.8929994924986359,318.2276759802364,0.25
0.8,387,4,0.6943809348880108,0.676538386295916,0.33996831898481433,0.8450577693357864,322.2075826995344,0.25
0.8,514,0,0.6847656019198828,0.7111544438577013,0.33897562493804995,0.9076803939324313,412.7516284548672,0.5
0.8,514,1,0.6841486161292311,0.7447107467435791,0.3628756180003401,0.9332521583534268,410.60091410187175,0.0
0.8,514,2,0.67346878595754,0.6748233890459064,0.3300969646446599,0.8341086772782402,417.1575700000885,0.6666666666666666
0.8,514,3,0.6884750072625391,0.713004761953186,0.3352203564508672,0.9090119973841083,414.48553188982504,0.3333333333333333
0.8,514,4,0.69218435823439,0.6727091990785438,0.3321253821472085,0.8420530760920344,416.9468287733766,0.5833333333333334
0.8,643,0,0.6841889220589188,0.7127161559814336,0.3330991723628827,0.9115947479156454,500.16125252700886,0.3333333333333333
0.8,643,1,0.685882939446807,0.7370969654325031,0.36157194727125286,0.9229812759999169,498.76661916932,0.08333333333333333
0.8,643,2,0.673932742105699,0.6639097415806956,0.32848813407879157,0.8196198296928974,498.9597902364689,0.6666666666666666
0.8,643,3,0.6894885765752495,0.7047285569139259,0.3321523156919042,0.8981766145167297,500.0130931402379,0.16666666666666666
0.8,643,4,0.6948224661559682,0.6765436406640862,0.3293063101847304,0.8482571088374288,499.78766639366364,0.5833333333333334
0.8,771,0,0.6873097840471205,0.7118816843697576,0.3433668163816523,0.9062502130827635,532.5586690377801,0.5
0.8,771,1,0.6866855310104597,0.7295862067591088,0.3577077866796343,0.9136016567108296,569.3279111130942,0.25
0.8,771,2,0.6760960253386895,0.6684948964614134,0.3273530723599399,0.8262345551001128,569.4057310070311,0.6666666666666666
0.8,771,3,0.6913487923036693,0.7059387796467284,0.3338431342198804,0.8993676294682732,571.4876636722923,0.25
0.8,771,4,0.6962539475890074,0.6673442139946059,0.3264407961866322,0.8362263340013799,570.6111543469486,0.75
0.8,899,0,0.6903967172462194,0.7077608796010216,0.34342346754009223,0.9004788161753456,587.5775414045377,0.5
0.8,899,1,0.6895322203957998,0.7363461637940122,0.3630588575852372,0.9215011982512911,631.2824252251047,0.16666666666666666
0.8,899,2,0.6796950752537677,0.6720186250694119,0.32779377110532154,0.8309278768397745,631.6681612558732,0.5833333333333334
0.8,899,3,0.6924383256145186,0.7075132028512771,0.33694005657436693,0.9006702892944007,632.2534353625684,0.25
0.8,899,4,0.6966032182257252,0.672691886873037,0.3323134276422545,0.8419687178663356,632.6585739710785,0.8333333333333334
0.8,1027,0,0.6907519610527291,0.7035253280241217,0.34565016464574144,0.8938206681535634,638.4333603124161,0.5
0.8,1027,1,0.6907304813977895,0.7328624814169763,0.3680731987216929,0.9151124022711677,685.9935496966876,0.16666666666666666
0.8,1027,2,0.6799833171178314,0.670062755012398,0.3306418704278377,0.8274619868192462,686.6574959679538,0.6666666666666666
0.8,1027,3,0.6937390736628224,0.698448892489722,0.3389377126115702,0.8872360535253062,687.0538251805723,0.25
0.8,1027,4,0.6987333724547585,0.6690177862861953,0.3348960098078632,0.8360407051932354,687.8529707664826,0.75
0.8,1283,0,0.6929607587563805,0.6994434742274221,0.3552133628804492,0.8850955543282644,723.1198391840658,0.6666666666666666
0.8,1283,1,0.6944060487645421,0.7293689771760653,0.37397745410911853,0.9083879061242662,777.3409004224391,0.16666666666666666
0.8,1283,2,0.6833727521823563,0.6720972404997742,0.33828044373559235,0.8280972894073729,778.686514581386,0.5833333333333334
0.8,1283,3,0.6957597834066771,0.6964865491691742,0.34794023987588035,0.8817054586007659,779.2798628421714,0.25
0.8,1283,4,0.7030357382413149,0.6623010331795076,0.3459656101156661,0.8232121575998962,779.9277130574895,0.75
0.8,1539,0,0.694767655228755,0.6994271423230248,0.3619205333855915,0.8829463192126692,789.621844507608,0.6666666666666666
0.8,1539,1,0.6978186732567625,0.7264955642319801,0.3832809122336207,0.9014412877718821,849.5649572072753,0.16666666666666666
0.8,1539,2,0.6854998894429464,0.6729563333975137,0.3462910584810534,0.8269829362917623,851.1370468439217,0.6666666666666666
0.8,1539,3,0.6987843687507955,0.6906256858145908,0.35505187084809636,0.8710349578679081,851.4958051180971,0.3333333333333333
0.8,1539,4,0.7042354202511465,0.6647939528327099,0.3541682260797722,0.8241186236170273,852.3173403031209,0.9166666666666666
0.8,1795,0,0.6971640949332959,0.6971882765678684,0.36639359188905396,0.8782820593670565,840.1300032793029,0.8333333333333334
0.8,1795,1,0.6998482990302675,0.7244141837272672,0.38975761299521033,0.8964119687827922,904.4754010341684,0.16666666666666666
0.8,1795,2,0.6881717180638476,0.6691555864925464,0.3519483513026082,0.8200647443028394,905.648668890005,0.6666666666666666
0.8,1795,3,0.7006863390147015,0.6862656602028642,0.36067222914352187,0.8629187633694895,906.0929479583866,0.4166666666666667
0.8,1795,4,0.7050761083617804,0.6615066503612613,0.35935054931582866,0.8177870477206515,906.9742856977032,1.0
0.8,2050,0,0.6974320491243168,0.6938478715169478,0.3690362902021463,0.8726175917188236,876.9584342220622,0.8333333333333334
0.8,2050,1,0.7016922109594012,0.7206473489274251,0.39226401284593226,0.8902691651072493,944.3869635690588,0.16666666666666666
0.8,2050,2,0.6903758291076173,0.6673434389682026,0.3558081739337568,0.8163917256246962,945.5675652802834,0.6666666666666666
0.8,2050,3,0.7020503356458622,0.6852446435236588,0.3649531982180329,0.8600043334895364,945.8418002743748,0.4166666666666667
0.8,2050,4,0.7068010124734999,0.657467131473643,0.36382742913573485,0.8105625232730406,946.6124552959797,1.0
