seed_pair_index,working_model,noise_fraction,global_scale_factor,measurement_whitened_residual_rms,coverage_observed_radial_68,coverage_observed_radial_95,coverage_latent_radial_68,coverage_latent_radial_95
3,ols,0.8,2.0,0.5474795233163404,0.9392222222222223,0.9996666666666667,0.8291111111111111,0.9895555555555555
4,gls_correct,0.05,0.5,6.070181805725915,0.1791111111111111,0.3446666666666667,0.09677777777777778,0.1948888888888889
4,gls_correct,0.05,1.0,3.0350909028629576,0.3511111111111111,0.6172222222222222,0.19899999999999998,0.38133333333333336
4,gls_correct,0.05,2.0,1.5175454514314788,0.6263333333333333,0.8938888888888888,0.38833333333333336,0.6384444444444445
4,gls_correct,0.1,0.5,3.481707235510681,0.2611111111111111,0.49433333333333335,0.13599999999999998,0.261
4,gls_correct,0.1,1.0,1.7408536177553404,0.5014444444444445,0.8043333333333335,0.26633333333333337,0.4914444444444444
4,gls_correct,0.1,2.0,0.8704268088776702,0.8132222222222222,0.983,0.49922222222222223,0.7987777777777777
4,gls_correct,0.2,0.5,2.5581912880177016,0.3321111111111111,0.6024444444444444,0.21811111111111112,0.4275555555555555
4,gls_correct,0.2,1.0,1.2790956440088508,0.6133333333333333,0.9078888888888889,0.4366666666666667,0.7324444444444445
4,gls_correct,0.2,2.0,0.6395478220044254,0.9137777777777778,0.9982222222222222,0.7401111111111112,0.9628888888888888
4,gls_correct,0.4,0.5,2.2736834469681573,0.3706666666666667,0.6438888888888888,0.2986666666666667,0.5567777777777777
4,gls_correct,0.4,1.0,1.1368417234840786,0.6557777777777778,0.9367777777777778,0.5650000000000001,0.8742222222222221
4,gls_correct,0.4,2.0,0.5684208617420393,0.9423333333333334,1.0,0.8817777777777778,0.9974444444444445
4,gls_correct,0.8,0.5,2.176452584005981,0.37177777777777776,0.6485555555555556,0.2742222222222222,0.5121111111111111
4,gls_correct,0.8,1.0,1.0882262920029906,0.6574444444444444,0.9415555555555555,0.5211111111111112,0.8304444444444444
4,gls_correct,0.8,2.0,0.5441131460014953,0.9462222222222222,1.0,0.8388888888888889,0.9898888888888889
4,gls_flattened,0.05,0.5,5.63428014909207,0.1892222222222222,0.3647777777777778,0.10655555555555556,0.21444444444444444
4,gls_flattened,0.05,1.0,2.817140074546035,0.3708888888888889,0.640888888888889,0.22066666666666668,0.41477777777777775
4,gls_flattened,0.05,2.0,1.4085700372730174,0.6502222222222223,0.9133333333333334,0.4217777777777778,0.6884444444444444
4,gls_flattened,0.1,0.5,3.2792007298000807,0.2718888888888889,0.5071111111111112,0.14422222222222222,0.27899999999999997
